;userID;ISBN;bookRating
26525;11621;1401900844;10
1357;11718;044023722X;8
21428;58964;006053429X;7
338;84024;044020562X;8
19915;132173;055357924X;8
91;101226;038550120X;10
30121;102967;055327094X;9
4368;57291;067976402X;7
39815;129074;038070577X;8
4904;129465;051513628X;7
45746;139742;1843330202;7
31685;52917;034543448X;8
16830;3471;1551113074;5
21647;123883;1551662604;5
37432;143163;084310676X;10
3388;53663;044022165X;10
58467;98391;044101142X;10
32091;18366;074322311X;9
35244;127200;1573240249;6
25753;16795;087113795X;8
31946;140265;037570731X;5
20862;147044;156947012X;6
23030;8067;1573227161;10
13439;67547;031231616X;9
21497;66055;067100042X;7
16216;3363;1400060427;8
47631;135045;1551669005;9
197;81484;043935806X;10
29862;97874;1401902154;9
40909;146345;006019443X;8
39765;31468;038076878X;5
46087;149907;1884910033;8
11150;30555;038542017X;7
24847;25409;1575667274;9
20059;111245;1853260150;5
25199;95359;1400060222;8
42422;90049;1880418568;9
58945;98391;1880284561;9
22208;35859;067172942X;7
11514;91103;006101351X;5
51590;64769;1584855193;10
297;15093;038076041X;7
272;151503;043935806X;10
16080;94513;044022831X;7
20914;21014;1573227889;10
31609;123883;014034019X;5
7291;83666;051513287X;4
17287;107208;038079487X;9
39008;55187;1929998457;8
44888;83637;067189952X;10
52784;141322;1573181544;7
48342;52614;037319711X;10
11342;254;1931081727;9
21557;7158;067942525X;10
32232;116122;1565049004;10
6836;10447;014025448X;9
19282;132846;044021873X;10
23918;8681;1884910394;7
1716;37712;014023313X;7
18567;105979;042516876X;6
44250;122801;006000942X;9
35427;45557;157082262X;9
50711;124310;1570980217;8
25626;23650;055356241X;10
14117;44893;1573229326;6
30213;48579;1560766700;7
47457;50859;1563893428;8
1918;95359;038550926X;8
3760;6575;1400031346;9
2757;101226;080411918X;8
25511;46398;051513449X;7
24092;21576;1592400876;10
35660;25409;044024093X;10
39468;54898;013074378X;8
28836;86641;055310702X;9
50317;105517;1889853038;5
14869;81865;1550548913;7
26997;117132;1551669226;6
12427;638;1570717257;9
16868;151063;156512104X;9
41918;68943;055357759X;7
36729;75860;1551667223;8
4570;71207;1558744606;8
3104;122429;1400060265;9
27492;88733;068480378X;9
31764;30276;1551665956;6
31459;98391;034546673X;9
30753;142256;067168390X;8
47333;143427;044900256X;8
17267;78783;038079487X;8
14813;17667;044048474X;9
39085;135149;074343143X;8
27098;91832;044098761X;5
30384;151098;1576731278;8
32919;105517;034536743X;8
46332;60178;1560974273;8
52222;98391;1551668858;8
7851;129716;034538475X;8
22728;76352;042507160X;9
12826;122782;055321313X;10
44267;53241;1400077354;9
52629;135265;055358457X;8
5697;148798;1558745017;10
58421;98391;037370996X;9
6597;17046;042510107X;9
14239;74453;068486780X;10
17720;73651;1551669196;8
33179;98391;155166710X;10
9064;152186;055356451X;8
25008;140358;084232920X;5
41890;114988;045121157X;5
39686;68555;1883523184;7
29284;120396;044023719X;10
30780;75591;068810312X;8
24557;88288;1582341400;8
2603;8362;080410753X;9
57943;95359;193000902X;8
30756;16795;067974388X;8
109;125519;038550120X;9
10372;150979;1576737330;6
48557;114085;034541005X;10
14051;104113;1561707244;10
14510;12137;1550223968;8
6681;116090;042518904X;8
1907;66100;038550926X;8
57944;127359;193000902X;7
1127;60941;1558743669;6
21898;16795;034538430X;5
1463;54889;044023722X;9
49414;55665;1551669250;7
15310;91634;1400032717;10
18426;95359;067972883X;9
12856;89602;014016930X;8
42651;95359;1576738582;7
3591;80810;014038572X;10
42600;122429;1561483516;8
3933;6073;067976397X;10
10394;36606;1931561648;10
18633;123460;1551667398;7
29083;67402;051513239X;5
13374;18082;038039586X;9
44802;125217;1551668017;8
7059;62862;1878424319;8
12244;619;193156146X;9
13244;92979;037570504X;4
24954;129008;051513306X;8
39420;47982;1558749705;7
30977;47316;1551667002;9
48055;114368;084395048X;5
32499;78448;042506137X;8
31344;16908;037327307X;8
11268;68555;1551667894;8
23956;25804;074321689X;7
20832;144038;1562827960;9
40074;38781;037322639X;10
3653;16795;1558744150;8
12056;39281;055356160X;5
30643;112001;044922368X;10
24710;124487;042512164X;10
6531;138777;059035342X;9
7827;98783;034538475X;8
12732;147420;068983571X;10
1535;92278;044023722X;10
11940;60050;006017143X;9
42257;60419;1568843933;10
23816;8681;006019197X;8
52947;77809;1550370146;10
2898;4999;1400034779;10
48386;98391;037379066X;9
25743;108563;006103018X;9
5031;135045;034540288X;8
3756;277623;1400031346;8
24917;130581;1572242132;7
1380;25583;044023722X;10
3479;122440;044022165X;8
15435;37311;006099486X;9
35171;24452;155874875X;8
10471;278843;014028009X;8
30748;118543;067168390X;9
46852;127200;1569310823;8
28075;16795;006018311X;7
2597;1083;080410753X;7
18391;139359;044651862X;8
34200;38273;067172519X;10
21503;83287;067100042X;10
28204;69232;055328990X;9
1802;8346;014029628X;3
19887;102275;042514545X;8
268;147141;043935806X;10
6339;26084;059035342X;9
44862;116122;1568650108;10
4665;117255;068482499X;6
14474;143715;055329461X;5
27626;12824;159182379X;9
18502;50073;1885171080;8
8927;10314;055327824X;3
7342;98440;1577780728;10
5341;125060;044651652X;9
12896;115435;038001503X;10
1731;60157;014023313X;10
63082;135265;1575666987;10
27021;125779;1551669374;7
34440;30276;1551668866;7
46162;44893;080213940X;8
20873;40367;1571430148;5
25404;88187;044630798X;9
33948;22062;074346625X;7
56046;116063;1565922433;10
39122;92810;155166870X;6
2271;145449;031298328X;5
24949;67270;051513306X;8
27901;13273;067003200X;8
18106;58911;031242227X;9
33154;124942;055357910X;9
3777;83306;1400031346;8
2579;88733;068971310X;10
21152;58142;067942573X;8
15198;25109;074325547X;7
13084;12824;068986020X;5
22629;95316;038072362X;8
29036;143175;1570428581;8
24921;40914;1889392022;10
39129;46293;067173783X;8
12636;735;038533334X;4
20387;60244;015100692X;8
6944;127359;068815090X;5
22356;92132;051513225X;10
4689;37950;038542471X;7
4183;23871;1551666022;9
60327;104113;055327189X;8
7076;94455;1878424319;2
6330;22936;059035342X;10
9612;141157;080410526X;10
28203;61854;055328990X;10
9133;91647;055357230X;7
22845;135149;1573229377;7
1459;54335;044023722X;8
24472;55075;067943853X;8
33952;22062;1400075254;9
27790;138844;1887317031;9
20114;143415;037570485X;8
6476;104665;059035342X;9
11050;4017;006000438X;10
21369;66878;038070952X;10
18088;30263;031242227X;4
75;75819;038550120X;8
36535;98391;1575667916;5
13911;102967;038082101X;7
4020;110382;051510566X;7
43179;85426;067103992X;7
17729;105979;1880656124;5
8149;13552;042513525X;8
54511;85757;031228375X;8
42933;109461;1573227218;8
19888;104144;042514545X;9
12845;51742;014016930X;3
3219;102642;031215125X;2
24360;61901;074322423X;9
3700;135064;1558744150;8
2373;95574;042514755X;9
22968;88793;1400047943;10
9595;117539;080410526X;9
21270;92979;031225234X;6
33203;20961;038547802X;8
2163;51742;014100018X;9
11865;43093;1573225789;10
2846;88652;1400031354;10
8664;13958;044022473X;9
2798;7125;1400031354;10
25822;102647;044100914X;10
37430;27875;084310676X;10
54601;130571;1582342849;9
60950;120082;055323322X;6
40367;75819;044108950X;8
27522;73835;1569311382;8
1053;277195;055326611X;10
34568;76499;038549422X;10
4517;137589;067976402X;8
38059;53229;1570629331;10
50046;74689;1889135054;5
14216;135185;068483376X;7
37274;136382;1573227374;5
28387;123883;1551660504;5
35394;123883;1551660598;5
6048;88229;068484477X;10
23438;114368;1551660954;5
50570;95173;015601288X;6
1605;127621;044023722X;9
20594;52425;038572179X;8
17012;95359;067088300X;8
5069;127171;1573221112;9
45938;43807;067165361X;9
38836;135265;1575668696;9
10794;278832;1558745718;10
13734;15945;1570719586;7
54541;144899;067976657X;6
155;30735;043935806X;10
52419;98391;044101013X;10
7178;152309;039592720X;10
14027;2030;067084487X;10
40330;78553;034531977X;10
4073;104665;1551660717;8
20163;6543;1401300065;7
10818;76351;1558745718;10
19433;6251;067187893X;10
5510;51883;1551667517;5
9301;99955;059050214X;9
42734;79961;038080736X;7
29839;25930;1580628362;5
12380;139548;080411868X;4
3400;59209;044022165X;8
34763;31826;1570820872;10
29669;105262;059043389X;4
23709;41123;1931520003;5
13933;137118;038082101X;7
26963;98391;006009527X;9
19403;120928;042519485X;8
20580;25253;038572179X;8
923;23768;015644450X;9
40533;64946;031286860X;9
31070;68465;1551668947;3
26720;115572;006447108X;9
13773;114368;037325928X;5
18082;21356;031242227X;6
54346;77809;1569713545;8
38171;136382;030721589X;5
11864;39646;1573225789;8
32122;80810;038081403X;9
8902;150896;055321277X;9
10904;29259;158062748X;9
65009;148898;031091843X;10
39253;59172;042513329X;10
35644;25409;038550084X;7
16424;148798;1558743790;10
53029;71081;089608129X;7
52649;107453;1551663015;8
12351;91832;080411868X;5
48056;123883;084395048X;5
29776;52917;1400032237;6
19540;98958;080411109X;6
10735;59038;155874262X;8
41478;138883;1556614594;10
30791;88412;068982954X;10
33657;33580;1558749780;7
33270;21014;014200006X;6
32632;143415;014200023X;5
37273;114868;1573227374;7
29716;68465;038073320X;6
9135;95316;055357230X;5
11308;139359;1563898586;7
25907;43246;1853261912;9
30566;94952;038089968X;5
16163;40943;068985546X;10
25597;83637;034541215X;10
39123;98391;155166870X;9
18541;43436;055305340X;9
15763;37874;067975833X;7
27537;28360;1569316961;7
7740;60168;034538184X;8
61770;138844;1567189504;8
18915;74691;055337933X;8
19248;109574;1853262714;5
39426;31278;031227856X;9
11088;37573;014230218X;9
19116;88793;1400031362;10
30728;47316;067168390X;10
19338;89551;015602943X;10
29818;85526;1573229083;5
7805;57105;034538475X;9
19212;37950;1550541129;7
39762;125878;185326041X;10
18741;37644;039951743X;9
978;13551;042511774X;10
20304;105517;1558744592;7
16531;124048;1558747060;8
16904;101606;1573225517;9
28562;62464;044021789X;9
19653;26544;1551668459;7
43945;37950;031210491X;10
38827;97198;155166920X;10
45176;69355;091581112X;8
22578;30972;034537536X;8
11926;145449;1573225789;10
2960;49460;1400034779;8
14946;112001;1565122062;10
3402;60475;044022165X;9
14784;113030;030681188X;9
19631;142121;1551520559;6
43166;36741;089577044X;5
1297;35859;039480029X;10
24979;98783;050552516X;9
35797;25601;1401300553;10
15012;13973;1558744630;2
9178;88738;055357258X;10
18818;5582;1551668483;9
42000;53174;068484611X;10
27478;150661;088730866X;6
19386;9908;042519485X;8
35494;134797;1551666898;9
4156;56856;014034893X;7
26544;37208;038077013X;10
30742;99996;067168390X;10
18337;57959;044651862X;8
10477;6575;014028009X;4
31719;142579;1551666480;9
5684;48911;1558745017;10
22693;46909;039914840X;7
1752;95359;014023313X;8
8516;86051;044021145X;9
11002;107453;1569871213;10
3118;98391;1551668157;9
1371;22074;044023722X;9
5318;109574;044651652X;10
40560;98391;006050563X;9
57471;140555;051726188X;8
25611;10819;042509961X;8
16346;93868;1551669307;8
52479;81848;1593080247;8
63593;126604;1582340641;10
2931;31846;1400034779;9
26599;97906;055358183X;7
41598;83637;045120848X;6
34534;74185;034540047X;10
42104;95991;140005446X;9
43998;43309;1558535411;5
38339;29526;068818071X;10
10616;123095;1882723007;5
21509;104636;067100042X;8
37791;98391;055358619X;9
18480;64436;1558746986;9
22055;127389;034539092X;9
12555;121170;1573229571;9
57325;93085;157324094X;10
1043;141710;042511774X;8
12829;138543;055321313X;10
349;148028;044020562X;5
6827;278202;014025448X;2
142;21576;043935806X;9
26391;77526;1559360615;9
53259;134483;051756081X;6
9434;123883;067187098X;5
25941;31393;055358099X;5
45838;60244;078688200X;6
22873;110093;1878424424;10
35883;75787;074341182X;7
26777;11993;1556610351;7
22005;116506;006091565X;5
4727;146803;038542471X;9
12473;16459;038529929X;9
12957;882;051509465X;9
22899;97198;037370920X;5
21940;14744;1551666952;5
47776;51883;037322592X;10
6954;4017;006093090X;10
4052;98391;089296751X;8
61589;111174;068481871X;4
18111;73923;031242227X;8
5925;114414;051511779X;5
37000;98391;1573222518;8
37484;115214;067946333X;9
3510;140358;044022165X;5
74;64436;038550120X;9
3980;113435;067976397X;5
1772;125039;014023313X;8
9378;123257;067164257X;8
28936;41455;1551668068;5
11880;62862;1573225789;9
30764;102359;067974388X;10
8258;103000;042513699X;9
24854;56959;1893010023;10
17961;88677;1551666014;9
2677;95359;080410753X;7
18220;17625;061810450X;7
11837;4017;1573225789;9
5604;40415;044661162X;5
11091;131027;014230218X;3
32119;47975;038081403X;4
23314;79089;1588720020;8
37611;38023;1579546536;10
8383;8253;044021145X;9
9464;94951;068416325X;8
19681;60244;1555910807;7
49870;147839;156138058X;5
10395;36749;1931561648;10
41999;35859;068484611X;7
18277;45315;042516828X;8
23560;8314;1400046610;2
18812;5582;1551668289;4
45846;43436;031600023X;5
20285;6563;1558008764;9
46542;47128;052594270X;10
10713;29259;155874262X;10
7429;12698;006016848X;8
39651;86189;044100069X;5
23510;8936;1551669455;10
29473;22365;1582340676;8
17485;4017;067003178X;5
14150;101606;1573229326;7
21045;98391;055357762X;9
12628;69355;067175145X;7
15496;141493;042518045X;9
1097;31556;1558743669;8
11005;75591;087113375X;7
19296;104636;006440031X;9
1491;68555;044023722X;4
40293;138382;1562920979;8
10820;76483;1558745718;10
33029;20294;1567311032;9
32591;19711;1886411077;7
13945;8067;1551666189;10
25280;20755;1561797111;7
52456;114368;1551665352;5
13724;35859;042513301X;8
20073;10560;006039384X;9
17794;141902;074322535X;10
32534;19664;1563055597;8
18377;124874;044651862X;10
9349;16795;067164257X;9
5737;8936;039914465X;9
43598;98391;1590520432;9
30388;16777;1853260789;5
48570;77383;034538427X;8
24873;93179;039308700X;8
1331;277203;1562826468;9
13459;13850;089480829X;6
4813;132786;055328942X;3
44125;38023;1565922352;10
4484;121594;067976402X;10
32242;19145;072253955X;10
9386;143253;067164257X;10
20631;134483;038572179X;6
27275;112026;094202401X;7
5393;115707;044651747X;6
25324;10354;159182107X;9
27225;64535;067187599X;6
58485;98391;050552452X;9
43140;140698;1400032016;5
37097;114368;037348464X;5
47314;62891;1582343764;7
6961;43910;006093090X;8
17379;110558;1573226521;7
25947;48975;055358099X;6
50173;58594;067172052X;4
6771;30276;1551668300;6
26470;94347;158234311X;7
9552;61427;080410526X;8
19279;115963;044021873X;9
4432;96970;067976402X;7
23573;8362;006095129X;7
1647;146113;044023722X;7
4261;882;067976402X;10
15808;8245;038072975X;7
29496;15602;156619024X;10
15430;25409;006099486X;9
28465;65584;042518286X;9
35043;24090;1400052726;9
21845;35859;1565122798;9
14666;69697;1551666685;8
8493;63865;044021145X;8
42848;149598;1551666537;8
20922;114988;1573227889;7
49806;123056;044021355X;7
8548;107784;044021145X;8
13001;7371;067101420X;7
35187;101606;1885211554;8
26707;11916;1569470154;7
8191;95359;042513525X;8
19768;42847;157322202X;6
42448;110483;1887368256;8
1233;277195;1573221856;10
26982;104334;1551669188;7
20455;6575;034536676X;7
32946;149069;037383473X;10
8289;8067;042518630X;2
42700;60419;1559701331;10
14359;98391;1551666766;9
34629;63956;067942895X;9
17401;81249;1573228214;9
12260;63625;193156146X;10
49254;114368;155166948X;5
8287;278418;042518630X;7
25318;10354;1591820219;9
14260;36327;038071907X;7
16993;60583;067088300X;6
38670;96448;038072913X;6
33149;53256;055357910X;10
11529;101305;006101351X;7
13142;20983;1578562333;7
1087;16795;1558743669;10
3361;31471;044022165X;10
1995;110558;051511605X;8
21642;38781;1551662604;5
42946;138883;1576736423;10
23719;30487;038550117X;7
41806;148586;038076296X;8
39979;75149;1573222631;8
21842;32627;1562313010;7
39366;78553;044017161X;10
9332;278418;059088008X;4
4043;277662;087542127X;5
21542;93426;067189109X;7
43311;53241;068803036X;8
34142;34588;1878448900;10
27575;28360;1591820642;9
14000;24733;156836010X;8
18536;128122;037540256X;6
17764;39219;074322535X;8
20848;30898;1568360428;10
6135;41455;076534128X;4
51228;62272;031227484X;10
21312;25103;076791404X;8
44280;38556;000671675X;5
1637;141710;044023722X;7
15999;22495;037325024X;10
26288;151589;089281781X;6
28039;94529;037541178X;7
16622;142256;1565122968;8
50290;129084;044021288X;8
39323;98391;1573229334;8
55275;145641;1562475894;5
38050;54576;1557787239;10
28586;28594;089577402X;7
43884;104058;015601422X;8
31251;36741;1855381451;5
699;135889;034541389X;8
23309;28619;1588720020;6
33943;97754;067003097X;4
15554;80768;068485080X;6
15867;143415;006109157X;2
2309;102705;038548951X;10
39500;35859;039914496X;9
12096;134776;055356160X;8
34421;35188;006098726X;10
31874;98391;155166917X;8
21176;88330;078688939X;7
43070;36609;1565123417;1
53614;108336;156592469X;7
12528;21937;1573229571;9
25518;80810;051513449X;10
12225;43246;015600710X;9
51407;120696;074323748X;5
23011;76151;1551669498;2
31023;107784;1551668513;5
2959;49212;1400034779;8
59520;99441;1564581853;9
14912;144455;1562471171;8
19449;105214;067944999X;6
28655;26713;1573222259;9
20373;30273;015100692X;8
37774;114368;037383568X;5
30782;110912;068810312X;10
29533;26621;006441034X;8
10860;42914;1558747109;10
51594;85656;1584855215;9
13393;26473;038533656X;7
27611;112083;1591823269;9
11545;115692;006101351X;6
37044;92652;185326086X;5
27999;113519;1878257528;9
24426;77181;1878424483;5
24044;141493;059098182X;10
28136;78589;038531292X;5
5181;141493;1558745157;10
38615;42162;1569319472;7
26574;98391;038082079X;8
25964;134797;055358099X;9
1215;4017;1571740562;10
49041;63625;1853260622;10
22099;35859;042515405X;5
2181;111241;014100018X;8
25881;43910;074341134X;8
3052;122867;1400034779;10
12493;87141;038529929X;8
58425;142772;037371016X;5
32173;18979;1551669587;4
2049;104058;002542730X;5
39513;31315;044651697X;10
47629;104334;1551669005;9
14240;93047;068486780X;9
5407;25409;034543479X;10
27711;37712;188845136X;8
40041;53220;1580050662;6
24797;9613;1569715416;8
13383;128835;038039586X;5
2208;8284;031298328X;10
18078;19107;031242227X;6
1079;4795;1558743669;8
23670;92648;038079439X;8
14300;126907;051512463X;7
30279;16718;039568093X;10
45774;136205;1931543380;10
32931;28451;037348397X;8
36186;80837;038000741X;7
21577;136205;067942525X;10
7445;32802;006016848X;6
13612;112111;074345300X;6
13871;128122;1551669404;10
31529;48355;067165604X;7
49853;101209;1558744673;8
31540;98263;1550810510;10
15049;127203;1558744630;5
25303;110361;156931778X;8
12569;147044;1573229571;8
14396;143175;1551668920;8
5276;69232;044651652X;9
7593;130554;014034294X;7
1797;6575;014029628X;7
48329;102642;015202462X;7
5551;59499;044900371X;7
2832;58342;1400031354;9
27525;73835;1569311897;8
30702;129489;067101675X;8
24107;60244;1592400876;10
16608;91103;1565122968;6
30649;23872;051508901X;5
10847;143964;1558745718;6
13676;95250;037541181X;7
13252;114452;037570504X;7
18156;142121;031242227X;8
5303;101336;044651652X;8
29688;71902;078688097X;6
44424;38887;055309503X;7
5270;65258;044651652X;7
31831;94347;156097432X;10
34378;69078;1878685422;8
15621;30972;044661064X;5
62928;121592;006080825X;8
37209;68555;067173976X;6
16626;151002;1565122968;9
44782;121170;1573220175;8
22227;94951;067174142X;8
37983;88677;1551669315;8
8440;35859;044021145X;10
22913;78783;038081918X;7
5858;88187;044022103X;8
31803;121264;1568581505;8
9027;72636;055356451X;9
48019;52199;039480600X;8
25283;80105;1561797111;9
36689;45113;084394918X;10
19117;89602;1400031362;7
26747;135855;084233596X;10
17942;13552;155166531X;8
20393;81368;015100692X;8
22700;76151;039914840X;10
58261;128122;1881273652;10
17524;28177;1565122437;2
14415;31556;080411935X;8
29563;139221;1580626548;9
18142;112001;031242227X;9
41449;150124;1578562821;9
6488;112598;059035342X;8
20062;128434;1853260150;8
11204;16795;051510521X;9
38009;111847;1579546463;4
52854;112243;067003231X;7
27769;138844;1887317007;7
52397;69078;8423918262;9
11325;93047;156971620X;8
56146;87540;031287846X;6
10519;54193;014028009X;7
10866;70415;1558747109;8
17444;4017;068480087X;10
26712;11993;006447108X;10
28202;52614;055328990X;10
26536;55027;031208188X;8
26530;11629;031208188X;10
51026;109461;1580050298;7
31075;88677;1551668947;9
17214;143415;1570613818;9
53188;99441;1560252626;8
25965;135785;055358099X;9
34685;23768;087131925X;8
19699;84627;1561633259;8
25797;23571;1400047714;10
10230;23699;1853260053;7
23589;14888;042518109X;7
29054;53174;1565123638;7
25030;135653;1576739627;10
243;123257;043935806X;10
25444;56554;157322930X;9
31643;103656;055334949X;9
55418;83287;1563520168;10
51780;115490;1402505272;1
3621;43910;039915180X;8
9139;102647;055357230X;6
48880;88229;076073321X;9
31263;80954;1878424114;5
23623;71081;044022330X;8
39235;65258;1557483159;8
47645;98391;1590580982;10
10602;16795;1882723007;9
38728;97754;1565124057;6
28743;94923;158898608X;6
28640;104334;1551669382;7
36756;27472;1551669390;6
17265;74185;038079487X;9
95;111174;038550120X;6
23552;54547;1557739404;7
21160;140358;067942573X;5
29595;91838;1573225797;8
15162;136139;044900483X;8
13400;67547;038533656X;4
1;2313;034545104X;5
15212;8245;140003065X;9
15861;76102;006109157X;7
38003;55187;1579546463;9
12133;16795;067151699X;8
19742;69078;1573221937;7
29488;110361;1400033543;8
44238;38273;189205101X;10
24902;9856;078688262X;7
20686;36749;052594527X;9
17348;126604;031205436X;7
53271;138176;1558743324;10
13468;29259;089480829X;10
55877;129851;1582403589;6
30556;77270;038079456X;9
40572;144962;006100345X;9
35054;46003;1573247073;10
7337;151653;051513287X;9
33205;82608;038547802X;8
35530;125287;044023512X;8
6570;125039;006440630X;6
5572;149661;044900371X;10
52736;138198;043590972X;5
5974;23872;068484477X;8
55097;141902;1575662213;10
14083;88733;156402976X;9
35429;113475;157082262X;5
25336;42162;159182396X;9
7844;119575;034538475X;5
15686;68943;002026478X;7
37239;38781;1587492695;10
5912;31315;051511779X;8
41701;35857;1579121470;8
6514;127200;059035342X;9
18201;126814;014019536X;5
53591;98391;1590580478;9
5032;138543;034540288X;7
4787;38556;055328942X;5
43271;36836;051509028X;7
11908;111133;1573225789;8
23071;146113;1575667223;8
52147;68555;1558743391;8
6955;4622;006093090X;4
30389;30906;1853260789;8
33862;30029;044023476X;7
26715;58529;006447108X;9
1551;101620;044023722X;10
7647;149120;030712908X;5
1219;36606;1571740562;5
32739;20060;045120753X;8
32480;19664;031228327X;7
34364;23571;1565924924;10
7249;28451;051513287X;8
13710;97874;067169071X;8
19147;31556;044020352X;8
5051;28177;1573221112;10
18305;16795;044651862X;6
1825;67270;014029628X;9
26138;59172;042512519X;8
24504;12824;1591820073;10
7968;40700;037329011X;1
1068;115435;055326611X;8
26612;148258;078686219X;6
4636;116931;006019491X;8
55718;94951;039456541X;2
43156;138198;1853260169;8
33738;127203;1854592114;8
40620;110267;067174559X;8
54341;77809;1551430096;10
16947;4017;1573228281;9
19221;6242;1552633470;6
2312;115003;038548951X;7
12830;140372;055321313X;10
14335;13552;038081479X;9
4707;101851;038542471X;8
48432;52614;1574861727;10
21662;114368;155166416X;5
23840;126604;037540600X;9
11734;6577;068484267X;10
27776;138844;1887317015;8
43879;46154;015601422X;8
21895;9227;034538430X;2
8593;127826;044021145X;8
40304;104399;067172939X;10
28856;16795;067169507X;7
48803;98391;1582342644;9
43160;36741;006009351X;5
52893;92652;1559720646;5
5092;106007;1853260282;7
15200;48355;074325547X;7
37584;62688;1563899809;8
3155;135855;1565075722;8
17979;74758;1551667436;8
18342;63956;044651862X;8
5907;8245;051511779X;7
22371;63854;068419337X;10
20668;39227;044990542X;10
44156;98391;1575669056;8
30549;135149;037383571X;8
51;31315;038550120X;6
38816;30276;1551666596;5
37900;96448;1593070527;10
26323;126585;1551668246;8
7349;8245;006091646X;9
5107;7887;1558745157;10
5971;21659;068484477X;8
31682;42458;034543448X;8
16978;30487;067088300X;7
47644;51450;1590580982;10
24152;8782;1879682737;10
12007;505;1562827049;8
2363;26583;042514755X;8
24122;103679;1592400876;10
20429;104113;015640057X;9
37211;101209;067173976X;5
7318;129084;051513287X;6
51270;81609;031298524X;10
3043;113270;1400034779;8
12739;122793;1551668785;9
40662;32773;1401030130;10
5665;82398;1556611536;8
41136;58911;1400060931;9
5127;46398;1558745157;5
18703;59269;1558748040;10
7503;31391;006109398X;3
15990;135776;034536208X;9
18507;99630;1885171080;5
39934;49635;1574101277;7
30763;92547;067974388X;10
35909;25804;1561709743;8
24623;130837;006097673X;8
6434;81865;059035342X;8
11721;133747;080213825X;4
12444;651;156341029X;8
11643;446;081296666X;5
20199;144466;1570089949;9
53561;97874;159052201X;1
19515;60583;080411109X;8
895;91341;080505622X;8
47735;102647;044100508X;7
1481;64310;044023722X;8
47941;115003;014044131X;6
20030;111495;1853260002;10
38617;42162;1569319480;7
31040;93426;1551668777;5
6970;142062;006093090X;9
22888;8067;037322608X;9
26724;11993;019505928X;7
12454;60337;1563410443;9
41600;108799;045120848X;7
14910;2766;1562471171;8
1295;23768;039480029X;8
23248;16795;1551665301;9
33616;60319;157062187X;7
42585;135149;038080719X;7
3830;16877;034539657X;7
28578;147847;060960225X;10
41657;98391;1551669161;8
10681;243;155874262X;5
29730;50730;038081191X;9
20265;55027;039915079X;7
31065;24933;1551668947;8
28841;95509;055313101X;8
7581;60707;014034294X;5
20810;7158;1558748865;9
4301;22625;067976402X;10
32200;69697;050552354X;10
820;138198;067102423X;5
27290;65837;1401088945;1
11870;49212;1573225789;8
26264;69078;067973709X;6
4433;98263;067976402X;10
50571;124205;015601288X;8
17323;3917;031205436X;10
14791;98322;038072345X;7
21567;68568;067942525X;8
36999;87540;1573222518;8
12274;638;052594463X;9
2970;60244;1400034779;9
34718;146175;1564581764;8
6437;82407;059035342X;9
13877;1805;038082101X;7
5481;87141;038533558X;10
19586;62689;081120068X;8
38058;28938;1570629331;8
6007;51359;068484477X;7
28353;127826;1576734781;5
8759;151608;044661095X;2
4805;110912;055328942X;10
25598;114988;034541215X;8
1082;7887;1558743669;10
27574;12824;1591820642;7
45332;42093;014008505X;10
40098;61901;039951516X;8
49141;94951;006001315X;10
21004;43910;1573225487;9
6148;19573;140003180X;9
19166;116428;038073186X;8
11785;85526;068484267X;8
8054;134797;038076654X;10
188;74056;043935806X;10
8095;74056;038549081X;7
2294;14049;038548951X;9
29258;86817;042518000X;9
33721;64241;1558500510;8
11173;88006;038542017X;6
35404;115929;1551665247;9
21261;78846;076422400X;10
12668;57234;038533334X;5
8855;114368;051512608X;10
23258;56661;1551665301;5
18774;5582;067973225X;10
4221;112109;055357227X;9
19932;115692;067945960X;6
10570;126604;014028009X;5
16596;51941;1565122968;7
32328;31308;1558747435;7
5991;37712;068484477X;7
6934;148744;014025448X;9
1847;108155;014029628X;8
26535;52853;031208188X;9
7185;71490;067988288X;6
12455;117251;1563410443;8
28333;95193;1558530711;10
29659;94347;093019313X;7
9940;123981;1559029838;9
2550;117593;067170561X;5
5951;7620;068484477X;6
19174;20201;088038722X;8
12213;125736;1576737357;9
10571;127233;014028009X;8
7301;109899;051513287X;6
12494;92398;038529929X;7
26855;93363;1576736563;6
12548;101606;1573229571;9
49178;115841;037351168X;7
21273;7125;037541388X;8
29283;117111;044023719X;6
3633;277523;055308576X;10
26340;43246;1551669153;9
26219;127564;067087485X;8
20830;111174;1562827960;6
9140;104636;055357230X;8
48260;100846;068480042X;5
51387;105517;1558532765;7
29407;126736;1565121368;4
18125;91634;031242227X;9
10925;29259;1558531025;10
38343;29526;1573221880;8
24349;13850;074322423X;10
44268;70594;1400077354;6
47789;51883;037327212X;10
10402;68185;1931561648;7
21904;37950;034538430X;8
24770;143175;1578155584;9
5673;16795;1558745017;7
34156;22625;2080106325;10
48258;111578;067164551X;10
37259;136205;039914112X;8
22902;8284;038081918X;10
22414;139524;043942089X;8
39672;146386;1575669072;10
27969;129716;156584100X;8
5240;39281;044651652X;9
28567;18395;060960225X;7
52416;87141;055311106X;8
13578;56959;037542217X;10
44959;104429;1892141019;10
20894;60244;1573223425;7
4176;43418;042518336X;9
11739;14422;068484267X;5
51712;72742;1562475304;9
616;95359;031286504X;8
13571;6115;037542217X;9
25649;43093;1561481858;7
